Date,Open,High,Low,Close,Volume,ma_short,ma_long,rsi,trend_up,position,signal
2016-01-04,2038.199951171875,2038.199951171875,1989.6800537109373,2012.6600341796875,4304880000,,,,False,0.0,0.0
2016-01-05,2013.780029296875,2021.93994140625,2004.1700439453125,2016.7099609375,3706620000,,,,False,0.0,0.0
2016-01-06,2011.7099609375,2011.7099609375,1979.050048828125,1990.260009765625,4336660000,,,,False,0.0,0.0
2016-01-07,1985.3199462890625,1985.3199462890625,1938.8299560546875,1943.0899658203125,5076590000,,,,False,0.0,0.0
2016-01-08,1945.969970703125,1960.4000244140625,1918.4599609375,1922.030029296875,4664940000,,,,False,0.0,0.0
2016-01-11,1926.1199951171875,1935.6500244140625,1901.0999755859373,1923.6700439453125,4607290000,,,,False,0.0,0.0
2016-01-12,1927.8299560546875,1947.3800048828125,1914.3499755859373,1938.6800537109373,4887260000,,,,False,0.0,0.0
2016-01-13,1940.3399658203125,1950.3299560546875,1886.4100341796875,1890.280029296875,5087030000,,,,False,0.0,0.0
2016-01-14,1891.6800537109373,1934.469970703125,1878.9300537109373,1921.8399658203125,5241110000,,,,False,0.0,0.0
2016-01-15,1916.6800537109373,1916.6800537109373,1857.8299560546875,1880.3299560546875,5468460000,,,,False,0.0,0.0
2016-01-19,1888.6600341796875,1901.43994140625,1864.5999755859373,1881.3299560546875,4928350000,,,,False,0.0,0.0
2016-01-20,1876.1800537109373,1876.1800537109373,1812.2900390625,1859.3299560546875,6416070000,,,,False,0.0,0.0
2016-01-21,1861.4599609375,1889.8499755859373,1848.97998046875,1868.989990234375,5078810000,,,,False,0.0,0.0
2016-01-22,1877.4000244140625,1908.8499755859373,1877.4000244140625,1906.9000244140625,4901760000,,,,False,0.0,0.0
2016-01-25,1906.280029296875,1906.280029296875,1875.969970703125,1877.0799560546875,4401380000,,,29.898576377200285,False,0.0,0.0
2016-01-26,1878.7900390625,1906.72998046875,1878.7900390625,1903.6300048828125,4357940000,,,34.28310435966719,False,0.0,0.0
2016-01-27,1902.52001953125,1916.989990234375,1872.699951171875,1882.949951171875,4754040000,,,34.841936680870305,False,0.0,0.0
2016-01-28,1885.219970703125,1902.9599609375,1873.6500244140625,1893.3599853515625,4693010000,,,42.1613523662484,False,0.0,0.0
2016-01-29,1894.0,1940.239990234375,1894.0,1940.239990234375,5497570000,,,52.65427898753926,False,0.0,0.0
2016-02-01,1936.93994140625,1947.199951171875,1920.300048828125,1939.3800048828125,4322530000,1919.6369934082031,,52.295098572821615,False,0.0,0.0
2016-02-02,1935.260009765625,1935.260009765625,1897.2900390625,1903.030029296875,4463190000,1914.1554931640626,,45.09749940490802,False,0.0,0.0
2016-02-03,1907.0699462890625,1918.010009765625,1872.22998046875,1912.530029296875,5172950000,1908.9464965820312,,53.42634317118707,False,0.0,0.0
2016-02-04,1911.6700439453125,1927.3499755859373,1900.52001953125,1915.449951171875,5193320000,1905.2059936523438,,48.92078855603336,False,0.0,0.0
2016-02-05,1913.0699462890625,1913.0699462890625,1872.6500244140625,1880.050048828125,4929940000,1902.0539978027343,,49.951730157052765,False,0.0,0.0
2016-02-08,1873.25,1873.25,1828.4599609375,1853.43994140625,5636460000,1898.624493408203,,45.58073212747298,False,0.0,0.0
2016-02-09,1848.4599609375,1868.25,1834.93994140625,1852.2099609375,5183220000,1895.0514892578126,,48.79232114439099,False,0.0,0.0
2016-02-10,1857.0999755859373,1881.5999755859373,1850.3199462890625,1851.8599853515625,4471170000,1890.7104858398438,,46.99968485027822,False,0.0,0.0
2016-02-11,1847.0,1847.0,1810.0999755859373,1829.0799560546875,5500800000,1887.6504821777344,,35.60700542664992,False,0.0,0.0
2016-02-12,1833.4000244140625,1864.780029296875,1833.4000244140625,1864.780029296875,4696920000,1884.7974853515625,,47.77352787150405,False,0.0,0.0
2016-02-16,1871.43994140625,1895.77001953125,1871.43994140625,1895.5799560546875,4570670000,1885.5599853515625,,48.564900048311074,False,0.0,0.0
2016-02-17,1898.800048828125,1930.6800537109373,1898.800048828125,1926.8199462890625,5011540000,1887.8344848632812,,57.53702523827479,False,0.0,0.0
2016-02-18,1927.5699462890625,1930.0,1915.0899658203125,1917.8299560546875,4436490000,1890.7594848632812,,54.22464387536438,False,0.0,0.0
2016-02-19,1916.739990234375,1918.780029296875,1902.1700439453125,1917.780029296875,4142850000,1893.1989868164062,,45.374417000360005,False,0.0,0.0
2016-02-22,1924.43994140625,1946.699951171875,1924.43994140625,1945.5,4054710000,1895.1289855957032,,51.13484652239203,False,0.0,0.0
2016-02-23,1942.3800048828125,1942.3800048828125,1919.43994140625,1921.27001953125,3890650000,1897.3384887695313,,53.541473699778436,False,0.0,0.0
2016-02-24,1917.56005859375,1932.0799560546875,1891.0,1929.800048828125,4317250000,1898.646990966797,,53.3658219994138,False,0.0,0.0
2016-02-25,1931.8699951171875,1951.8299560546875,1925.4100341796875,1951.699951171875,4118210000,1902.084490966797,,56.5782361749825,False,0.0,0.0
2016-02-26,1954.949951171875,1962.9599609375,1945.780029296875,1948.050048828125,4348510000,1904.818994140625,,63.947013686228246,False,0.0,0.0
2016-02-29,1947.1300048828125,1958.27001953125,1931.81005859375,1932.22998046875,4588180000,1904.4184936523438,,66.90847781575687,False,0.0,0.0
2016-03-01,1937.0899658203125,1978.3499755859373,1937.0899658203125,1978.3499755859373,4819750000,1906.3669921875,,72.69686973810735,False,0.0,0.0
2016-03-02,1976.5999755859373,1986.510009765625,1968.800048828125,1986.449951171875,4666610000,1910.53798828125,,73.56021401106638,False,0.0,0.0
2016-03-03,1985.5999755859373,1993.68994140625,1977.3699951171875,1993.4000244140625,5081700000,1914.5814880371095,,80.45222151841463,False,0.0,0.0
2016-03-04,1994.010009765625,2009.1300048828125,1986.77001953125,1999.989990234375,6049930000,1918.8084899902344,,78.08802422238338,False,0.0,0.0
2016-03-07,1996.1099853515625,2006.1199951171875,1989.3800048828125,2001.760009765625,4968180000,1924.8939880371095,,75.08271733883456,False,0.0,0.0
2016-03-08,1996.8800048828125,1996.8800048828125,1977.4300537109373,1979.260009765625,4641650000,1931.184991455078,,62.921376703268145,False,0.0,0.0
2016-03-09,1981.43994140625,1992.68994140625,1979.8399658203125,1989.260009765625,4038120000,1938.0374938964844,,67.51339195124126,False,0.0,0.0
2016-03-10,1990.969970703125,2005.0799560546875,1969.25,1989.5699462890625,4376790000,1944.9229919433594,,67.5792106642881,False,0.0,0.0
2016-03-11,1994.7099609375,2022.3699951171875,1994.7099609375,2022.18994140625,4078620000,1954.5784912109375,,68.33899247108936,False,0.0,0.0
2016-03-14,2019.27001953125,2024.5699462890625,2012.050048828125,2019.6400146484373,3487850000,1962.3214904785157,,76.24462550667272,False,0.0,0.0
2016-03-15,2015.27001953125,2015.93994140625,2005.22998046875,2015.9300537109373,3560280000,1968.3389953613282,1930.3505932617188,73.58566629339296,True,0.0,0.0
2016-03-16,2014.239990234375,2032.02001953125,2010.0400390625,2027.219970703125,4057020000,1973.3589965820313,1930.6417919921876,71.95608074057138,True,0.0,0.0
2016-03-17,2026.9000244140625,2046.239990234375,2022.1600341796875,2040.5899658203125,4530480000,1979.4969970703125,1931.1193920898438,75.46505339321519,True,0.0,0.0
2016-03-18,2041.1600341796875,2052.360107421875,2041.1600341796875,2049.580078125,6503140000,1986.0869995117187,1932.3057934570313,83.55354916532514,True,0.0,0.0
2016-03-21,2047.8800048828125,2053.909912109375,2043.1400146484373,2051.60009765625,3376600000,1991.3920043945313,1934.47599609375,78.00725682766289,True,0.0,0.0
2016-03-22,2048.639892578125,2056.60009765625,2040.5699462890625,2049.800048828125,3418460000,1997.818505859375,1937.031396484375,75.44794431073939,True,0.0,0.0
2016-03-23,2048.550048828125,2048.550048828125,2034.8599853515625,2036.7099609375,3639510000,2003.1640014648438,1939.2921948242188,66.57987190139411,True,0.0,0.0
2016-03-24,2032.47998046875,2036.0400390625,2022.489990234375,2035.93994140625,3407720000,2007.3760009765624,1941.237392578125,64.40417498141403,True,0.0,0.0
2016-03-28,2037.8900146484373,2042.6700439453125,2031.9599609375,2037.050048828125,2809090000,2011.8260009765625,1944.17279296875,64.21493715052205,True,0.0,0.0
2016-03-29,2035.75,2055.909912109375,2028.31005859375,2055.010009765625,3822330000,2017.9650024414063,1946.8361938476562,81.67068497737009,True,0.0,0.0
2016-03-30,2058.27001953125,2072.2099609375,2058.27001953125,2063.949951171875,3590310000,2022.2450012207032,1950.50859375,81.50675902525019,True,0.0,0.0
2016-03-31,2063.77001953125,2067.919921875,2057.4599609375,2059.739990234375,3715280000,2025.9095031738282,1954.0767944335937,78.65719723973439,True,0.0,0.0
2016-04-01,2056.6201171875,2075.070068359375,2043.97998046875,2072.780029296875,3749990000,2029.8785034179687,1958.3457958984375,74.59408840801937,True,0.0,0.0
2016-04-04,2073.18994140625,2074.02001953125,2062.570068359375,2066.1298828125,3485710000,2033.185498046875,1962.28859375,71.73432922020193,True,0.0,0.0
2016-04-05,2062.5,2062.5,2042.56005859375,2045.1700439453125,4154920000,2035.3559997558593,1965.053994140625,61.77131411138463,True,0.0,0.0
2016-04-06,2045.56005859375,2067.330078125,2043.0899658203125,2066.659912109375,3750800000,2039.7259948730468,1968.8455932617187,64.6725812575045,True,0.0,0.0
2016-04-07,2063.010009765625,2063.010009765625,2033.800048828125,2041.9100341796875,3801250000,2042.35849609375,1971.6111938476563,50.452760356045324,True,0.0,0.0
2016-04-08,2045.5400390625,2060.6298828125,2041.68994140625,2047.5999755859373,3359530000,2045.2599975585938,1974.9041943359375,49.30512896302666,True,0.0,0.0
2016-04-11,2050.22998046875,2062.929931640625,2041.8800048828125,2041.989990234375,3567840000,2046.25,1977.8767944335937,46.710440546747286,True,0.0,0.0
2016-04-12,2043.719970703125,2065.050048828125,2039.739990234375,2061.719970703125,4239740000,2048.3539978027343,1980.3063940429688,53.634127932855286,True,0.0,0.0
2016-04-13,2065.919921875,2083.179931640625,2065.919921875,2082.419921875,4191830000,2051.6784912109374,1983.1671923828126,63.31800663809038,True,0.0,0.0
2016-04-14,2082.889892578125,2087.840087890625,2078.1298828125,2082.780029296875,3765870000,2054.456494140625,1986.7621923828126,63.679955621090855,True,0.0,0.0
2016-04-15,2083.10009765625,2083.219970703125,2076.31005859375,2080.72998046875,3701450000,2056.463494873047,1990.12619140625,62.68735356354707,True,0.0,0.0
2016-04-18,2078.830078125,2094.659912109375,2073.64990234375,2094.340087890625,3316880000,2058.701495361328,1993.703994140625,61.720044756986766,True,0.0,0.0
2016-04-19,2096.050048828125,2104.050048828125,2091.679931640625,2100.800048828125,3896830000,2061.161492919922,1998.118994140625,61.14576825887711,True,0.0,0.0
2016-04-20,2101.52001953125,2111.050048828125,2096.320068359375,2102.39990234375,4184880000,2063.7914855957033,2003.098193359375,63.11001503560832,True,0.0,0.0
2016-04-21,2102.090087890625,2103.780029296875,2088.52001953125,2091.47998046875,4175290000,2066.5299865722654,2007.88359375,55.82264258803713,True,0.0,0.0
2016-04-22,2091.489990234375,2094.320068359375,2081.199951171875,2091.580078125,3790580000,2069.3119934082033,2012.6779956054688,58.26146567232787,True,0.0,0.0
2016-04-25,2089.3701171875,2089.3701171875,2077.52001953125,2087.7900390625,3319740000,2071.848992919922,2017.852197265625,65.570683803756,True,0.0,0.0
2016-04-26,2089.840087890625,2096.8701171875,2085.800048828125,2091.699951171875,3557190000,2073.683489990234,2022.390595703125,60.496346480545306,True,0.0,0.0
