date,equity
2021-07-06,108488.57067974587
2021-07-07,108380.08210906612
2021-07-08,108265.77469746172
2021-07-09,108891.45080067148
2021-07-12,108512.10547303411
2021-07-13,108512.10547303411
2021-07-14,108512.10547303411
2021-07-15,108512.10547303411
2021-07-16,108512.10547303411
2021-07-19,108512.10547303411
2021-07-20,108512.10547303411
2021-07-21,108512.10547303411
2021-07-22,108512.10547303411
2021-07-23,108512.10547303411
2021-07-26,108512.10547303411
2021-07-27,108512.10547303411
2021-07-28,108512.10547303411
2021-07-29,108512.10547303411
2021-07-30,108512.10547303411
2021-08-02,108512.10547303411
2021-08-03,108512.10547303411
2021-08-04,108512.10547303411
2021-08-05,108512.10547303411
2021-08-06,108512.10547303411
2021-08-09,108512.10547303411
2021-08-10,108512.10547303411
2021-08-11,108512.10547303411
2021-08-12,108512.10547303411
2021-08-13,108512.10547303411
2021-08-16,108512.10547303411
2021-08-17,108512.10547303411
2021-08-18,108512.10547303411
2021-08-19,108512.10547303411
2021-08-20,108512.10547303411
2021-08-23,108512.10547303411
2021-08-24,108512.10547303411
2021-08-25,108512.10547303411
2021-08-26,108512.10547303411
2021-08-27,108512.10547303411
2021-08-30,108512.10547303411
2021-08-31,108512.10547303411
2021-09-01,108512.10547303411
2021-09-02,108512.10547303411
2021-09-03,108512.10547303411
2021-09-07,108512.10547303411
2021-09-08,108512.10547303411
2021-09-09,108512.10547303411
2021-09-10,108512.10547303411
2021-09-13,108512.10547303411
2021-09-14,108512.10547303411
2021-09-15,108512.10547303411
2021-09-16,108512.10547303411
2021-09-17,108512.10547303411
2021-09-20,108512.10547303411
2021-09-21,108512.10547303411
2021-09-22,108512.10547303411
2021-09-23,108512.10547303411
2021-09-24,108512.10547303411
2021-09-27,108512.10547303411
2021-09-28,108512.10547303411
2021-09-29,108512.10547303411
2021-09-30,108512.10547303411
2021-10-01,108512.10547303411
2021-10-04,108512.10547303411
2021-10-05,108512.10547303411
2021-10-06,108512.10547303411
2021-10-07,108512.10547303411
2021-10-08,108512.10547303411
2021-10-11,108512.10547303411
2021-10-12,108512.10547303411
2021-10-13,108512.10547303411
2021-10-14,108512.10547303411
2021-10-15,108512.10547303411
2021-10-18,108512.10547303411
2021-10-19,108512.10547303411
2021-10-20,108512.10547303411
2021-10-21,108512.10547303411
