date,equity
2022-07-05,96307.00666051151
2022-07-06,95368.13315274306
2022-07-07,99433.35796513139
2022-07-08,101427.24940830853
2022-07-11,100749.70824729498
2022-07-12,92764.4539261973
2022-07-13,93209.698847366
2022-07-14,92706.38171237717
2022-07-15,94458.29575188468
2022-07-18,99307.52498910202
2022-07-19,100875.54122332436
2022-07-20,98978.43926470222
2022-07-21,93258.08989736135
2022-07-22,91661.03755622896
2022-07-25,93596.85678558597
2022-07-26,91932.05845137296
2022-07-27,94138.89119130968
2022-07-28,93325.84327500628
2022-07-29,95455.2488580376
2022-08-01,90877.03313139993
2022-08-02,91390.02404564926
2022-08-03,87662.93852213303
2022-08-04,87662.93852213303
2022-08-05,87662.93852213303
2022-08-08,87662.93852213303
2022-08-09,87662.93852213303
2022-08-10,87662.93852213303
2022-08-11,87662.93852213303
2022-08-12,87662.93852213303
2022-08-15,87662.93852213303
2022-08-16,87662.93852213303
2022-08-17,87662.93852213303
2022-08-18,87662.93852213303
2022-08-19,87662.93852213303
2022-08-22,87662.93852213303
2022-08-23,87662.93852213303
2022-08-24,87662.93852213303
2022-08-25,87662.93852213303
2022-08-26,87662.93852213303
2022-08-29,87662.93852213303
2022-08-30,87662.93852213303
2022-08-31,87662.93852213303
2022-09-01,87662.93852213303
2022-09-02,87662.93852213303
2022-09-06,87662.93852213303
2022-09-07,87662.93852213303
2022-09-08,87662.93852213303
2022-09-09,87662.93852213303
2022-09-12,87662.93852213303
2022-09-13,87662.93852213303
2022-09-14,87662.93852213303
2022-09-15,87662.93852213303
2022-09-16,87662.93852213303
2022-09-19,87662.93852213303
2022-09-20,87662.93852213303
2022-09-21,87662.93852213303
2022-09-22,87662.93852213303
2022-09-23,87662.93852213303
2022-09-26,87662.93852213303
2022-09-27,87662.93852213303
2022-09-28,87662.93852213303
2022-09-29,87662.93852213303
2022-09-30,87662.93852213303
2022-10-03,87662.93852213303
2022-10-04,87662.93852213303
2022-10-05,87662.93852213303
2022-10-06,87662.93852213303
2022-10-07,87662.93852213303
2022-10-10,87662.93852213303
2022-10-11,87662.93852213303
2022-10-12,87662.93852213303
2022-10-13,87662.93852213303
2022-10-14,87662.93852213303
2022-10-17,87662.93852213303
2022-10-18,87662.93852213303
2022-10-19,87662.93852213303
2022-10-20,87662.93852213303
2022-10-21,87662.93852213303
2022-10-24,87662.93852213303
