Date,Open,High,Low,Close,Volume,ma_short,ma_long,rsi,trend_up,position,signal
2016-03-22,1244.0,1252.4000244140625,1243.800048828125,1248.199951171875,20,1247.8150024414062,1189.1619995117187,52.21183208284055,True,0.0,0.0
2016-03-23,1247.699951171875,1247.699951171875,1218.5999755859375,1223.699951171875,28,1247.0650024414062,1191.7059985351561,40.01182353839285,True,0.0,0.0
2016-03-24,1214.199951171875,1221.4000244140625,1214.199951171875,1221.4000244140625,13,1246.2250061035156,1194.4219995117187,34.70029189097603,True,0.0,0.0
2016-03-28,1211.5,1222.199951171875,1210.0,1219.9000244140625,33,1246.2300048828124,1197.07,35.87735929436366,True,0.0,0.0
2016-03-29,1217.800048828125,1235.5999755859375,1217.699951171875,1235.5999755859375,189732,1246.3150024414062,1200.3039990234374,42.10838179076567,True,0.0,0.0
2016-03-30,1241.4000244140625,1245.0,1223.4000244140625,1226.9000244140625,48248,1246.145001220703,1203.0119995117188,41.32085944545278,True,0.0,0.0
2016-03-31,1225.5999755859375,1239.5999755859375,1224.5,1234.199951171875,3377,1245.8,1205.897998046875,38.40485826321135,True,0.0,0.0
2016-04-01,1232.300048828125,1235.199951171875,1209.199951171875,1222.199951171875,1602,1244.0399963378907,1208.1999975585939,38.713629795824076,True,0.0,0.0
2016-04-04,1221.699951171875,1222.300048828125,1215.0,1218.0,2038,1241.4449951171875,1210.577998046875,41.29283849060676,True,0.0,0.0
2016-04-05,1215.4000244140625,1236.699951171875,1215.4000244140625,1228.4000244140625,477,1239.7049987792968,1213.2019995117187,49.32432209512938,True,0.0,0.0
2016-04-06,1230.4000244140625,1230.4000244140625,1217.5999755859375,1222.5,248,1237.725,1215.5280004882814,47.774846732612524,True,0.0,0.0
2016-04-07,1224.800048828125,1242.9000244140625,1224.5999755859375,1236.199951171875,375,1236.7049987792968,1217.8180004882813,39.2230984207972,True,0.0,0.0
2016-04-08,1241.0,1242.800048828125,1232.0,1242.5,409,1235.229998779297,1220.3460009765624,45.547644103959165,True,0.0,0.0
2016-04-11,1241.5,1258.699951171875,1241.5,1256.699951171875,437,1235.1299987792968,1223.1680004882812,54.919885881143564,True,0.0,0.0
2016-04-12,1260.0,1261.699951171875,1253.699951171875,1259.4000244140625,185,1235.8799987792968,1226.0280004882814,54.327701800776,True,0.0,0.0
2016-04-13,1256.5,1256.9000244140625,1241.300048828125,1246.800048828125,203,1236.7,1228.4060009765626,59.82984921428111,True,0.0,0.0
2016-04-14,1231.4000244140625,1243.699951171875,1224.5,1225.0,264,1236.4849975585937,1230.36,51.313860873578705,True,0.0,0.0
2016-04-15,1225.699951171875,1235.0,1225.699951171875,1233.0999755859375,97,1234.9149963378907,1232.1959985351561,54.59608796552105,True,0.0,0.0
2016-04-18,1238.699951171875,1241.0999755859375,1232.199951171875,1233.5999755859375,304,1233.9049926757812,1233.7159985351564,49.22118320828405,True,0.0,0.0
2016-04-19,1231.5999755859375,1256.199951171875,1228.800048828125,1253.0,386,1234.364990234375,1235.6199975585937,59.38173262647794,False,0.0,0.0
2016-04-20,1256.0999755859375,1256.0999755859375,1243.0,1253.199951171875,180,1234.614990234375,1236.72599609375,57.196969696969695,False,0.0,0.0
2016-04-21,1247.699951171875,1270.5999755859375,1247.5999755859375,1249.0,124,1235.8799926757813,1237.7319970703124,60.78907381816824,False,0.0,0.0
2016-04-22,1248.5,1248.5,1228.0,1228.699951171875,188,1236.2449890136718,1238.4119970703125,53.813238577337565,False,0.0,0.0
2016-04-25,1231.5999755859375,1240.9000244140625,1231.5999755859375,1238.9000244140625,442,1237.1949890136718,1238.2319970703124,53.74732072841335,False,0.0,0.0
2016-04-26,1239.800048828125,1244.199951171875,1233.0,1242.199951171875,97,1237.5249877929687,1238.2939965820312,57.16361860795454,False,0.0,0.0
2016-04-27,1248.5999755859375,1249.5,1248.5999755859375,1249.199951171875,547,1238.6399841308594,1239.1199951171875,54.96941710514282,False,0.0,0.0
2016-04-28,1245.9000244140625,1270.0999755859375,1238.5,1265.5,887,1240.2049865722656,1240.2079956054688,58.16761080391249,False,0.0,0.0
2016-04-29,1267.300048828125,1295.5,1267.199951171875,1289.199951171875,464,1243.5549865722655,1241.4699951171874,60.81170640109546,True,0.0,0.0
2016-05-02,1292.0999755859375,1304.4000244140625,1290.4000244140625,1294.699951171875,192,1247.3899841308594,1242.7559936523437,61.52839072074119,True,0.0,0.0
2016-05-03,1292.699951171875,1301.5,1284.5,1290.699951171875,151,1250.50498046875,1244.3799926757813,65.19027762759515,True,0.0,0.0
2016-05-04,1286.9000244140625,1290.0,1273.0,1273.300048828125,109,1253.0449829101562,1245.3999926757813,67.23772281558388,True,0.0,0.0
2016-05-05,1282.9000244140625,1286.0,1270.800048828125,1271.4000244140625,330,1254.8049865722655,1246.053994140625,64.30174636341425,True,0.0,0.0
2016-05-06,1278.5999755859375,1295.5999755859375,1276.9000244140625,1292.9000244140625,305,1257.3249877929688,1247.1479956054689,69.14140936529702,True,0.0,0.0
2016-05-09,1286.5,1286.5,1262.300048828125,1265.5999755859375,341,1257.7699890136719,1248.063994140625,53.86977311257692,True,0.0,0.0
2016-05-10,1265.0999755859375,1267.4000244140625,1258.699951171875,1263.9000244140625,23,1257.9949890136718,1248.663994140625,53.256262328698426,True,0.0,0.0
2016-05-11,1266.9000244140625,1279.199951171875,1266.9000244140625,1274.5999755859375,50,1259.3849853515626,1249.5499926757811,57.49414126571531,True,0.0,0.0
2016-05-12,1267.0,1281.199951171875,1264.0,1270.300048828125,101,1261.6499877929687,1250.133994140625,63.43674100242879,True,0.0,0.0
2016-05-13,1271.4000244140625,1275.699951171875,1264.5999755859375,1271.9000244140625,66,1263.589990234375,1250.423994140625,61.2859323284917,True,0.0,0.0
2016-05-16,1272.800048828125,1287.800048828125,1272.800048828125,1273.4000244140625,44,1265.5799926757813,1250.493994140625,60.803365899555594,True,0.0,0.0
2016-05-17,1272.5,1281.5999755859375,1270.800048828125,1276.199951171875,16,1266.739990234375,1250.753994140625,59.62912140536135,True,0.0,0.0
2016-05-18,1276.4000244140625,1276.4000244140625,1256.800048828125,1273.699951171875,17,1267.764990234375,1250.9859936523437,53.24366034229998,True,0.0,0.0
2016-05-19,1248.0,1255.5,1247.5,1254.199951171875,69,1268.0249877929687,1250.9379931640624,35.67918006912673,True,0.0,0.0
2016-05-20,1256.5999755859375,1256.5999755859375,1252.4000244140625,1252.4000244140625,44,1269.2099914550781,1250.5459936523437,32.15187448042697,True,0.0,0.0
2016-05-23,1251.5999755859375,1251.5999755859375,1247.5,1251.0999755859375,56,1269.8199890136718,1250.393994140625,32.90151808237344,True,0.0,0.0
2016-05-24,1240.0,1240.0,1228.199951171875,1228.9000244140625,20,1269.1549926757812,1250.083994140625,31.59198868772097,True,0.0,0.0
2016-05-25,1219.300048828125,1223.5,1218.5999755859375,1223.5,5,1267.8699951171875,1249.9459936523438,30.700995942456657,True,0.0,0.0
2016-05-26,1232.5999755859375,1232.5999755859375,1220.0999755859375,1220.0999755859375,199778,1265.5999938964844,1249.7619921875,15.660275234640409,True,0.0,0.0
2016-05-27,1220.300048828125,1223.199951171875,1206.4000244140625,1213.800048828125,63739,1261.8299987792968,1248.7479931640626,19.529323569581095,True,0.0,0.0
2016-05-31,1212.5,1217.5999755859375,1199.0,1214.800048828125,6432,1257.8350036621093,1247.9679931640626,20.877722156496745,True,0.0,0.0
2016-06-01,1215.699951171875,1219.800048828125,1205.4000244140625,1211.9000244140625,2717,1253.8950073242188,1247.3299926757813,9.019508972595517,True,0.0,0.0
2016-06-02,1212.4000244140625,1217.0,1209.5999755859375,1209.800048828125,1627,1250.7200073242188,1246.5619946289062,9.286568615853739,True,0.0,0.0
2016-06-03,1209.0999755859375,1244.5,1206.4000244140625,1240.0999755859375,1622,1249.1550048828126,1246.8899951171875,34.56304650297355,True,0.0,0.0
2016-06-06,1244.4000244140625,1247.300048828125,1240.0,1244.5999755859375,1135,1246.7400024414062,1247.353994140625,36.41504001842575,False,1.0,1.0
2016-06-07,1244.0,1244.9000244140625,1236.5,1244.4000244140625,281,1245.6800048828125,1247.843994140625,34.62282672471906,False,0.0,-1.0
2016-06-08,1247.5999755859375,1264.0,1247.300048828125,1259.800048828125,406,1245.4750061035156,1248.3279956054687,44.02410761518503,False,0.0,0.0
2016-06-09,1262.5,1271.4000244140625,1258.0999755859375,1270.199951171875,381,1245.2550048828125,1249.193994140625,57.46270696212621,False,0.0,0.0
2016-06-10,1267.5999755859375,1278.0,1265.300048828125,1273.4000244140625,397,1245.4100036621094,1249.9779956054688,59.66852132861237,False,0.0,0.0
2016-06-13,1276.199951171875,1287.300048828125,1273.0,1284.4000244140625,328,1246.0350036621094,1251.2219970703125,64.07443102551613,False,0.0,0.0
2016-06-14,1281.800048828125,1289.699951171875,1277.800048828125,1285.5999755859375,554,1246.645001220703,1252.5739965820312,79.13672404275606,False,0.0,0.0
2016-06-15,1284.5999755859375,1296.199951171875,1278.800048828125,1285.800048828125,162,1247.1250061035157,1253.7219970703125,83.82201298374248,False,0.0,0.0
2016-06-16,1296.300048828125,1316.4000244140625,1281.0999755859375,1296.0999755859375,251,1248.2450073242187,1255.1939965820313,88.38393304118588,False,0.0,0.0
2016-06-17,1280.300048828125,1300.0999755859375,1280.300048828125,1292.5,129,1250.160009765625,1256.3199975585937,90.86194745008163,False,0.0,0.0
2016-06-20,1288.9000244140625,1291.199951171875,1280.300048828125,1290.0,153,1252.0400085449219,1257.2699975585938,88.44585958640798,False,0.0,0.0
2016-06-21,1293.9000244140625,1293.9000244140625,1266.300048828125,1270.5,134,1253.010009765625,1257.5459985351563,75.611926633894,False,0.0,0.0
2016-06-22,1267.0,1269.199951171875,1264.9000244140625,1268.0,53,1254.9650085449218,1257.717998046875,75.34845391518863,False,0.0,0.0
2016-06-23,1263.4000244140625,1270.5,1255.199951171875,1261.199951171875,218,1256.8500061035156,1258.00599609375,61.5553080573156,False,0.0,0.0
2016-06-24,1253.699951171875,1355.5999755859375,1253.699951171875,1320.0,694,1261.8450073242188,1259.90599609375,75.89286986849771,True,0.0,0.0
2016-06-27,1330.0,1331.699951171875,1320.0,1322.5,92,1267.2800048828126,1261.6939965820313,76.40296237115146,True,0.0,0.0
2016-06-28,1314.800048828125,1315.5999755859375,1314.0999755859375,1315.300048828125,1072,1272.3050048828125,1263.327998046875,69.86400121633454,True,0.0,0.0
2016-06-29,1311.5999755859375,1327.4000244140625,1311.5999755859375,1323.9000244140625,414,1277.9050048828126,1264.7459985351563,69.47065400109943,True,0.0,0.0
2016-06-30,1315.800048828125,1323.5,1314.5,1318.4000244140625,560,1283.3350036621093,1266.05,66.04850772909089,True,0.0,0.0
2016-07-01,1324.5,1344.199951171875,1321.9000244140625,1336.699951171875,137,1288.1650024414062,1267.8039990234374,67.72880340373692,True,0.0,0.0
2016-07-05,1342.199951171875,1356.800048828125,1339.699951171875,1356.4000244140625,90,1293.7550048828125,1270.3580004882813,71.32531591208584,True,0.0,0.0
2016-07-06,1359.0,1374.9000244140625,1359.0,1364.9000244140625,130,1299.7800048828126,1272.8780004882813,72.69076558358108,True,0.0,0.0
2016-07-07,1366.800048828125,1368.5999755859375,1350.5,1360.0999755859375,207,1304.7950012207032,1275.2360009765625,68.9573404878472,True,0.0,0.0
2016-07-08,1361.300048828125,1365.800048828125,1335.0,1356.5999755859375,249,1309.1150024414062,1277.3840014648438,68.99820621118371,True,0.0,0.0
2016-07-11,1371.699951171875,1371.800048828125,1353.0,1355.0,26,1313.195001220703,1279.1740014648437,69.36828995400904,True,0.0,0.0
2016-07-12,1353.5999755859375,1356.0,1330.300048828125,1334.0999755859375,252,1315.679998779297,1280.072001953125,68.79431089101911,True,0.0,0.0
2016-07-13,1341.5,1342.4000244140625,1336.699951171875,1342.4000244140625,7,1318.520001220703,1281.0260034179687,71.25713500478864,True,0.0,0.0
2016-07-14,1341.4000244140625,1341.4000244140625,1322.699951171875,1331.300048828125,20,1320.7950012207032,1281.8380053710937,69.54826507700707,True,0.0,0.0
2016-07-15,1333.699951171875,1333.699951171875,1322.9000244140625,1326.5,52,1322.3150024414062,1282.9020043945313,52.59377392937655,True,0.0,0.0
2016-07-18,1327.5,1335.0,1326.199951171875,1328.4000244140625,54,1324.1100036621094,1284.0420043945312,52.36568602594311,True,0.0,0.0
2016-07-19,1328.5,1333.199951171875,1326.4000244140625,1331.5,322,1326.1850036621095,1284.81400390625,56.71639222799396,True,0.0,0.0
2016-07-20,1331.0,1337.5,1315.5,1318.800048828125,751,1328.6000061035156,1285.8780053710936,47.95510321151434,True,0.0,0.0
2016-07-21,1312.800048828125,1330.5,1312.800048828125,1330.5,318,1331.7250061035156,1287.2100048828124,54.62183855201695,True,0.0,0.0
2016-07-22,1330.699951171875,1330.699951171875,1320.4000244140625,1323.0999755859375,55,1334.8200073242188,1288.1800048828125,44.33334927027459,True,0.0,0.0
2016-07-25,1315.699951171875,1319.300048828125,1313.800048828125,1319.300048828125,548,1334.785009765625,1289.1600048828125,32.180603128330986,True,0.0,0.0
2016-07-26,1315.199951171875,1320.699951171875,1315.199951171875,1320.699951171875,63,1334.6950073242188,1290.1360034179688,27.21642841951467,True,0.0,0.0
2016-07-27,1326.0,1326.5999755859375,1326.0,1326.5999755859375,215388,1335.2600036621093,1291.2000024414062,32.925560640789215,True,0.0,0.0
2016-07-28,1339.5,1344.300048828125,1330.0999755859375,1332.300048828125,56908,1335.6800048828125,1292.3220043945312,37.886368642876526,True,1.0,1.0
2016-07-29,1333.199951171875,1353.300048828125,1325.800048828125,1349.0,6076,1337.2100036621093,1293.8280053710937,47.4003444205146,True,1.0,0.0
2016-08-01,1348.800048828125,1353.5,1345.5999755859375,1351.4000244140625,1257,1337.9450073242188,1295.7720068359374,58.926762777713385,True,1.0,0.0
2016-08-02,1352.0999755859375,1366.0,1346.5999755859375,1364.4000244140625,2941,1338.3450073242188,1298.0120068359374,60.82678726333825,True,1.0,0.0
2016-08-03,1362.4000244140625,1364.699951171875,1353.300048828125,1356.0999755859375,715,1337.9050048828126,1300.1120068359376,62.550579525531624,True,1.0,0.0
2016-08-04,1354.4000244140625,1361.5999755859375,1347.0,1358.800048828125,381,1337.8400085449218,1302.7100073242189,66.70117121916365,True,1.0,0.0
2016-08-05,1357.5999755859375,1360.800048828125,1333.699951171875,1336.4000244140625,1107,1336.830010986328,1304.9680078125,53.41297070519591,True,1.0,0.0
2016-08-08,1330.0,1335.4000244140625,1327.800048828125,1333.4000244140625,587,1335.7500122070312,1307.2340087890625,50.81128301033167,True,1.0,0.0
2016-08-09,1331.800048828125,1339.4000244140625,1328.5,1339.0,620,1335.9950134277344,1309.7380078125,59.181795987215914,True,1.0,0.0
2016-08-10,1344.800048828125,1354.199951171875,1344.300048828125,1344.300048828125,110,1336.0900146484375,1312.3280078125,56.660248947792596,True,1.0,0.0
2016-08-11,1341.5999755859375,1350.4000244140625,1334.800048828125,1342.5,666,1336.6500122070313,1314.9400073242186,59.897959310776926,True,1.0,0.0
2016-08-12,1336.800048828125,1351.800048828125,1333.199951171875,1335.800048828125,113,1337.1150146484374,1317.4600073242189,58.17640041907923,True,1.0,0.0
2016-08-15,1336.5,1340.5999755859375,1333.5999755859375,1340.300048828125,62,1337.7100158691405,1319.4640087890625,59.42310175240912,True,1.0,0.0
2016-08-16,1342.199951171875,1355.0,1341.0,1350.5,338,1338.6600158691406,1321.5820092773438,61.034158217753706,True,1.0,0.0
2016-08-17,1345.5,1347.300048828125,1338.5999755859375,1342.699951171875,135,1339.8550109863281,1323.5480078125,54.71009444956755,True,1.0,0.0
2016-08-18,1351.300048828125,1354.4000244140625,1348.199951171875,1351.199951171875,140,1340.8900085449218,1325.376005859375,51.07629499393232,True,1.0,0.0
2016-08-19,1350.0999755859375,1350.0999755859375,1338.5999755859375,1340.4000244140625,197,1341.7550109863282,1326.7800073242188,45.02712916484555,True,1.0,0.0
2016-08-22,1334.4000244140625,1337.699951171875,1333.300048828125,1337.699951171875,117,1342.6750061035157,1328.066005859375,36.68991637650169,True,1.0,0.0
2016-08-23,1337.0,1341.199951171875,1334.300048828125,1340.5999755859375,551,1343.6700073242187,1329.1900048828124,41.83352156229178,True,1.0,0.0
2016-08-24,1337.199951171875,1337.199951171875,1322.9000244140625,1324.4000244140625,262,1343.560009765625,1329.966005859375,34.132833640948945,True,1.0,0.0
2016-08-25,1321.4000244140625,1324.0,1317.0,1320.0999755859375,58,1342.9500061035155,1330.6520043945313,40.97450719038362,True,1.0,0.0
2016-08-26,1323.800048828125,1340.5,1320.0999755859375,1321.5,141,1341.5750061035155,1331.1600048828125,43.29198726726495,True,1.0,0.0
2016-08-29,1315.0,1323.0,1315.0,1322.9000244140625,437,1340.1500061035156,1331.7680053710938,40.47340098956264,True,1.0,0.0
2016-08-30,1322.0,1322.0999755859375,1308.0,1311.699951171875,705,1337.5150024414063,1332.2020043945313,31.969001752732396,True,1.0,0.0
2016-08-31,1310.300048828125,1313.699951171875,1306.300048828125,1306.9000244140625,214,1335.0550048828125,1332.9300048828125,30.94220220536822,True,1.0,0.0
2016-09-01,1305.300048828125,1313.0999755859375,1301.5,1312.199951171875,225,1332.725,1333.81400390625,37.173859969429344,False,1.0,0.0
2016-09-02,1309.5999755859375,1326.699951171875,1309.199951171875,1322.0999755859375,55,1332.0099975585938,1335.0320043945312,40.65704893213569,False,0.0,-1.0
2016-09-06,1323.300048828125,1349.4000244140625,1323.199951171875,1349.4000244140625,46,1332.8099975585938,1335.6200048828125,49.51966182828083,False,0.0,0.0
2016-09-07,1348.4000244140625,1350.5,1343.9000244140625,1344.300048828125,14,1333.075,1336.056005859375,50.71560686825366,False,0.0,0.0
2016-09-08,1344.800048828125,1345.4000244140625,1335.699951171875,1336.800048828125,30,1332.7,1336.486005859375,43.50185198650617,False,0.0,0.0
2016-09-09,1338.5,1338.5,1328.0,1330.0999755859375,35,1332.0799987792968,1336.6100048828125,45.1733692717438,False,0.0,0.0
2016-09-12,1327.0,1329.300048828125,1319.9000244140625,1321.0,177,1331.3399963378906,1336.6620043945313,42.61718092294143,False,0.0,0.0
2016-09-13,1324.5999755859375,1324.5999755859375,1315.0,1319.0,79,1330.2749938964844,1336.3080053710937,40.37434871396507,False,0.0,0.0
2016-09-14,1319.199951171875,1322.300048828125,1319.199951171875,1321.5,73,1328.8249938964843,1335.6100048828125,48.52790821315309,False,0.0,0.0
2016-09-15,1320.699951171875,1320.699951171875,1310.800048828125,1313.5,37,1327.3649963378907,1334.5820043945312,46.77105144029727,False,0.0,0.0
2016-09-16,1312.199951171875,1312.5999755859375,1305.800048828125,1305.800048828125,4,1325.0950012207031,1333.496005859375,42.764999459965445,False,0.0,0.0
2016-09-19,1313.5,1313.5,1313.5,1313.5,20,1323.75,1332.6340063476562,45.905910099623476,False,0.0,0.0
2016-09-20,1313.699951171875,1313.699951171875,1313.699951171875,1313.699951171875,97,1322.55,1331.8080053710937,50.963392949544165,False,0.0,0.0
2016-09-21,1326.300048828125,1326.9000244140625,1324.0,1326.9000244140625,76,1321.8650024414062,1331.6640063476561,58.91265985016461,False,0.0,0.0
2016-09-22,1338.5999755859375,1340.4000244140625,1338.199951171875,1340.4000244140625,23,1322.6650024414062,1331.6240063476562,61.710991496648646,False,0.0,0.0
2016-09-23,1337.199951171875,1337.199951171875,1337.199951171875,1337.199951171875,40,1323.520001220703,1331.7420043945312,56.64026642875317,False,0.0,0.0
2016-09-26,1335.199951171875,1341.800048828125,1335.199951171875,1339.699951171875,24,1324.429998779297,1332.0060034179687,44.544392250665624,False,0.0,0.0
2016-09-27,1328.0,1328.699951171875,1325.9000244140625,1325.9000244140625,48,1324.5799987792968,1331.9560034179688,40.573755626679876,False,0.0,0.0
2016-09-28,1319.4000244140625,1319.4000244140625,1319.4000244140625,1319.4000244140625,10551,1324.9650024414063,1331.71400390625,40.993773907021826,False,0.0,0.0
2016-09-29,1321.199951171875,1325.0,1314.699951171875,1321.699951171875,6108,1325.7049987792968,1331.772001953125,45.44466378304808,False,0.0,0.0
2016-09-30,1320.5999755859375,1327.699951171875,1312.9000244140625,1313.300048828125,868,1325.7600036621093,1331.4280029296874,45.79236518198531,False,0.0,0.0
2016-10-03,1313.5,1316.800048828125,1308.199951171875,1309.0,299,1325.1050048828124,1331.1460034179688,44.66949849559089,False,0.0,0.0
2016-10-04,1307.5999755859375,1310.199951171875,1266.300048828125,1266.300048828125,1893,1320.9500061035155,1330.0860034179686,29.40296576741372,False,0.0,0.0
2016-10-05,1272.0999755859375,1274.0,1261.300048828125,1265.199951171875,246,1316.9950012207032,1328.9760034179687,30.99917211069514,False,0.0,0.0
2016-10-06,1265.300048828125,1265.300048828125,1249.800048828125,1249.800048828125,114,1312.645001220703,1327.4400048828124,29.228456550874768,False,0.0,0.0
