Date,Open,High,Low,Close,Volume,ma_short,ma_long,rsi,trend_up,position,signal,asset_return,strat_return,trade_cost,net_return,equity,buy_hold_equity
2016-02-02,1935.260009765625,1935.260009765625,1897.2900390625,1903.030029296875,4463190000,1914.1554931640624,,45.09749940490802,False,0.0,0.0,-0.018743090830274922,-0.0,0.0,-0.0,10000.0,9455.297948878408
2016-02-03,1907.0699462890625,1918.010009765625,1872.22998046875,1912.530029296875,5172950000,1908.9464965820312,,53.42634317118707,False,0.0,0.0,0.004992038934619414,0.0,0.0,0.0,10000.0,9502.499164377636
2016-02-04,1911.6700439453125,1927.3499755859373,1900.52001953125,1915.449951171875,5193320000,1905.205993652344,,48.92078855603336,False,0.0,0.0,0.0015267325638141926,0.0,0.0,0.0,10000.0,9517.00693928951
2016-02-05,1913.0699462890625,1913.0699462890625,1872.6500244140625,1880.050048828125,4929940000,1902.0539978027343,,49.951730157052765,False,0.0,0.0,-0.018481246310869337,-0.0,0.0,-0.0,10000.0,9341.120789902247
2016-02-08,1873.25,1873.25,1828.4599609375,1853.43994140625,5636460000,1898.624493408203,,45.58073212747298,False,0.0,0.0,-0.014153935656373462,-0.0,0.0,-0.0,10000.0,9208.907167283558
2016-02-09,1848.4599609375,1868.25,1834.93994140625,1852.2099609375,5183220000,1895.0514892578128,,48.79232114439099,False,0.0,0.0,-0.0006636203533073592,-0.0,0.0,-0.0,10000.0,9202.79594905563
2016-02-10,1857.0999755859373,1881.5999755859373,1850.3199462890625,1851.8599853515625,4471170000,1890.710485839844,,46.99968485027822,False,0.0,0.0,-0.00018895027740828407,-0.0,0.0,-0.0,10000.0,9201.057078208123
2016-02-11,1847.0,1847.0,1810.0999755859373,1829.0799560546875,5500800000,1887.6504821777344,,35.60700542664992,False,0.0,0.0,-0.012301161792504733,-0.0,0.0,-0.0,10000.0,9087.873386427014
2016-02-12,1833.4000244140625,1864.780029296875,1833.4000244140625,1864.780029296875,4696920000,1884.7974853515625,,47.77352787150405,False,0.0,0.0,0.019518049565855122,0.0,0.0,0.0,10000.0,9265.250949631512
2016-02-16,1871.43994140625,1895.77001953125,1871.43994140625,1895.5799560546875,4570670000,1885.5599853515623,,48.564900048311074,False,0.0,0.0,0.01651665412216241,0.0,0.0,0.0,10000.0,9418.281894921613
2016-02-17,1898.800048828125,1930.6800537109373,1898.800048828125,1926.8199462890625,5011540000,1887.8344848632807,,57.53702523827479,False,0.0,0.0,0.01648043921048603,0.0,0.0,0.0,10000.0,9573.49931715809
2016-02-18,1927.5699462890625,1930.0,1915.0899658203125,1917.8299560546875,4436490000,1890.7594848632807,,54.22464387536438,False,0.0,0.0,-0.004665713707027619,-0.0,0.0,-0.0,10000.0,9528.832110169806
2016-02-19,1916.739990234375,1918.780029296875,1902.1700439453125,1917.780029296875,4142850000,1893.1989868164064,,45.374417000360005,False,0.0,0.0,-2.6032942938902792e-05,-0.0,0.0,-0.0,10000.0,9528.584046627207
2016-02-22,1924.43994140625,1946.699951171875,1924.43994140625,1945.5,4054710000,1895.1289855957032,,51.13484652239203,False,0.0,0.0,0.014454197186153817,0.0,0.0,0.0,10000.0,9666.312079341997
2016-02-23,1942.3800048828125,1942.3800048828125,1919.43994140625,1921.27001953125,3890650000,1897.3384887695315,,53.54147369977844,False,0.0,0.0,-0.012454371867771763,-0.0,0.0,-0.0,10000.0,9545.924234115937
2016-02-24,1917.56005859375,1932.0799560546875,1891.0,1929.800048828125,4317250000,1898.646990966797,,53.3658219994138,False,0.0,0.0,0.004439786812972857,0.0,0.0,0.0,10000.0,9588.306102648203
2016-02-25,1931.8699951171875,1951.8299560546875,1925.4100341796875,1951.699951171875,4118210000,1902.084490966797,,56.5782361749825,False,0.0,0.0,0.011348275359951865,0.0,0.0,0.0,10000.0,9697.11684053656
2016-02-26,1954.949951171875,1962.9599609375,1945.780029296875,1948.050048828125,4348510000,1904.818994140625,,63.947013686228246,False,0.0,0.0,-0.0018701144822791393,-0.0,0.0,-0.0,10000.0,9678.98212189672
2016-02-29,1947.1300048828125,1958.27001953125,1931.81005859375,1932.22998046875,4588180000,1904.418493652344,,66.90847781575687,False,0.0,0.0,-0.008120976341902342,-0.0,0.0,-0.0,10000.0,9600.379337071103
2016-03-01,1937.0899658203125,1978.3499755859373,1937.0899658203125,1978.3499755859373,4819750000,1906.3669921875,,72.69686973810735,False,0.0,0.0,0.023868791801894496,0.0,0.0,0.0,10000.0,9829.528792686862
2016-03-02,1976.5999755859373,1986.510009765625,1968.800048828125,1986.449951171875,4666610000,1910.53798828125,,73.56021401106638,False,0.0,0.0,0.004094308735004715,0.0,0.0,0.0,10000.0,9869.773918283741
2016-03-03,1985.5999755859373,1993.68994140625,1977.3699951171875,1993.4000244140625,5081700000,1914.5814880371092,,80.45222151841463,False,0.0,0.0,0.0034987406745825567,0.0,0.0,0.0,10000.0,9904.305697740574
2016-03-04,1994.010009765625,2009.1300048828125,1986.77001953125,1999.989990234375,6049930000,1918.8084899902344,,78.08802422238338,False,0.0,0.0,0.0033058923144386743,0.0,0.0,0.0,10000.0,9937.048265826586
2016-03-07,1996.1099853515625,2006.1199951171875,1989.3800048828125,2001.760009765625,4968180000,1924.8939880371092,,75.08271733883456,False,0.0,0.0,0.0008850141950174084,0.0,0.0,0.0,10000.0,9945.842694598416
2016-03-08,1996.8800048828125,1996.8800048828125,1977.4300537109373,1979.260009765625,4641650000,1931.184991455078,,62.92137670326815,False,0.0,0.0,-0.011240108649505087,-0.0,0.0,-0.0,10000.0,9834.050342100243
2016-03-09,1981.43994140625,1992.68994140625,1979.8399658203125,1989.260009765625,4038120000,1938.0374938964844,,67.51339195124126,False,0.0,0.0,0.0050523932937867055,0.0,0.0,0.0,10000.0,9883.735832099432
2016-03-10,1990.969970703125,2005.0799560546875,1969.25,1989.5699462890625,4376790000,1944.9229919433596,,67.5792106642881,False,0.0,0.0,0.00015580493345068724,0.0,0.0,0.0,10000.0,9885.275766902996
2016-03-11,1994.7099609375,2022.3699951171875,1994.7099609375,2022.18994140625,4078620000,1954.5784912109373,,68.33899247108936,False,0.0,0.0,0.01639550053418848,0.0,0.0,0.0,10000.0,10047.349811019854
2016-03-14,2019.27001953125,2024.5699462890625,2012.050048828125,2019.6400146484373,3487850000,1962.321490478516,,76.24462550667272,False,0.0,0.0,-0.00126097292128724,-0.0,0.0,-0.0,10000.0,10034.680374977459
2016-03-15,2015.27001953125,2015.93994140625,2005.22998046875,2015.9300537109373,3560280000,1968.338995361328,1930.3505932617188,73.58566629339296,True,0.0,0.0,-0.0018369416879204792,-0.0,0.0,-0.0,10000.0,10016.247252271703
2016-03-16,2014.239990234375,2032.02001953125,2010.0400390625,2027.219970703125,4057020000,1973.3589965820315,1930.641791992188,71.95608074057138,True,0.0,0.0,0.005600351545632876,0.0,0.0,0.0,10000.0,10072.341758052406
2016-03-17,2026.9000244140625,2046.239990234375,2022.1600341796875,2040.5899658203125,4530480000,1979.4969970703123,1931.119392089844,75.46505339321519,True,0.0,0.0,0.006595236486620859,0.0,0.0,0.0,10000.0,10138.771233920826
2016-03-18,2041.1600341796875,2052.360107421875,2041.1600341796875,2049.580078125,6503140000,1986.086999511719,1932.3057934570315,83.55354916532514,True,0.0,0.0,0.004405643688967897,0.0,0.0,0.0,10000.0,10183.439047421438
2016-03-21,2047.8800048828125,2053.909912109375,2043.1400146484373,2051.60009765625,3376600000,1991.3920043945316,1934.47599609375,78.00725682766289,True,0.0,0.0,0.0009855772666846896,0.0,0.0,0.0,10000.0,10193.475613443246
2016-03-22,2048.639892578125,2056.60009765625,2040.5699462890625,2049.800048828125,3418460000,1997.818505859375,1937.031396484375,75.44794431073939,True,0.0,0.0,-0.000877387766836879,-0.0,0.0,-0.0,10000.0,10184.53198263846
2016-03-23,2048.550048828125,2048.550048828125,2034.8599853515625,2036.7099609375,3639510000,2003.164001464844,1939.2921948242188,66.57987190139411,True,0.0,0.0,-0.006386031602501285,-0.0,0.0,-0.0,10000.0,10119.493239540647
2016-03-24,2032.47998046875,2036.0400390625,2022.489990234375,2035.93994140625,3407720000,2007.3760009765624,1941.237392578125,64.40417498141403,True,0.0,0.0,-0.0003780702927851376,-0.0,0.0,-0.0,10000.0,10115.667359768737
2016-03-28,2037.8900146484373,2042.6700439453125,2031.9599609375,2037.050048828125,2809090000,2011.8260009765625,1944.17279296875,64.21493715052205,True,0.0,0.0,0.0005452554858313974,0.0,0.0,0.0,10000.0,10121.182982889497
2016-03-29,2035.75,2055.909912109375,2028.31005859375,2055.010009765625,3822330000,2017.9650024414063,1946.836193847656,81.67068497737009,True,0.0,0.0,0.008816651779288476,0.0,0.0,0.0,10000.0,10210.417928844094
2016-03-30,2058.27001953125,2072.2099609375,2058.27001953125,2063.949951171875,3590310000,2022.2450012207032,1950.50859375,81.50675902525019,True,0.0,0.0,0.004350315260639448,0.0,0.0,0.0,10000.0,10254.836465777451
2016-03-31,2063.77001953125,2067.919921875,2057.4599609375,2059.739990234375,3715280000,2025.909503173828,1954.0767944335937,78.65719723973439,True,0.0,0.0,-0.00203975921756705,-0.0,0.0,-0.0,10000.0,10233.919068571737
2016-04-01,2056.6201171875,2075.070068359375,2043.97998046875,2072.780029296875,3749990000,2029.878503417969,1958.3457958984372,74.59408840801937,True,0.0,0.0,0.006330915127309877,0.0,0.0,0.0,10000.0,10298.709141614623
2016-04-04,2073.18994140625,2074.02001953125,2062.570068359375,2066.1298828125,3485710000,2033.185498046875,1962.28859375,71.73432922020193,True,0.0,0.0,-0.003208322345054082,-0.0,0.0,-0.0,10000.0,10265.66756295037
2016-04-05,2062.5,2062.5,2042.56005859375,2045.1700439453125,4154920000,2035.3559997558596,1965.053994140625,61.77131411138463,True,0.0,0.0,-0.010144492387214377,-0.0,0.0,-0.0,10000.0,10161.527576508344
2016-04-06,2045.56005859375,2067.330078125,2043.0899658203125,2066.659912109375,3750800000,2039.7259948730468,1968.8455932617187,64.6725812575045,True,0.0,0.0,0.010507619269939372,0.0,0.0,0.0,10000.0,10268.301039483284
2016-04-07,2063.010009765625,2063.010009765625,2033.800048828125,2041.9100341796875,3801250000,2042.35849609375,1971.6111938476563,50.45276035604533,True,0.0,0.0,-0.011975786526205012,-0.0,0.0,-0.0,10000.0,10145.330058247622
2016-04-08,2045.5400390625,2060.6298828125,2041.68994140625,2047.5999755859373,3359530000,2045.2599975585936,1974.9041943359373,49.30512896302666,True,0.0,0.0,0.0027865779152878023,0.0,0.0,0.0,10000.0,10173.60081093124
2016-04-11,2050.22998046875,2062.929931640625,2041.8800048828125,2041.989990234375,3567840000,2046.25,1977.8767944335937,46.710440546747286,True,0.0,0.0,-0.002739785807018724,-0.0,0.0,-0.0,10000.0,10145.727323823177
2016-04-12,2043.719970703125,2065.050048828125,2039.739990234375,2061.719970703125,4239740000,2048.3539978027343,1980.3063940429688,53.634127932855286,True,0.0,0.0,0.0096621337827838,0.0,0.0,0.0,10000.0,10243.756698549601
2016-04-13,2065.919921875,2083.179931640625,2065.919921875,2082.419921875,4191830000,2051.6784912109374,1983.1671923828128,63.31800663809038,True,0.0,0.0,0.01004013710204088,0.0,0.0,0.0,10000.0,10346.60542024299
2016-04-14,2082.889892578125,2087.840087890625,2078.1298828125,2082.780029296875,3765870000,2054.456494140625,1986.7621923828128,63.679955621090855,True,0.0,0.0,0.0001729273803483533,0.0,0.0,0.0,10000.0,10348.394631613812
2016-04-15,2083.10009765625,2083.219970703125,2076.31005859375,2080.72998046875,3701450000,2056.463494873047,1990.12619140625,62.68735356354707,True,0.0,0.0,-0.0009842848497145784,-0.0,0.0,-0.0,10000.0,10338.208863559046
2016-04-18,2078.830078125,2094.659912109375,2073.64990234375,2094.340087890625,3316880000,2058.701495361328,1993.703994140625,61.720044756986766,True,0.0,0.0,0.006541025289023228,0.0,0.0,0.0,10000.0,10405.831349178789
2016-04-19,2096.050048828125,2104.050048828125,2091.679931640625,2100.800048828125,3896830000,2061.161492919922,1998.118994140625,61.14576825887711,True,0.0,0.0,0.0030844851678346608,0.0,0.0,0.0,10000.0,10437.92798163432
2016-04-20,2101.52001953125,2111.050048828125,2096.320068359375,2102.39990234375,4184880000,2063.7914855957038,2003.098193359375,63.11001503560832,True,0.0,0.0,0.0007615448773992117,0.0,0.0,0.0,10000.0,10445.876932219395
2016-04-21,2102.090087890625,2103.780029296875,2088.52001953125,2091.47998046875,4175290000,2066.529986572265,2007.88359375,55.82264258803713,True,0.0,0.0,-0.005194027008290192,-0.0,0.0,-0.0,10000.0,10391.620765308171
2016-04-22,2091.489990234375,2094.320068359375,2081.199951171875,2091.580078125,3790580000,2069.3119934082038,2012.6779956054688,58.26146567232787,True,0.0,0.0,4.785972478082989e-05,0.0,0.0,0.0,10000.0,10392.118105418027
2016-04-25,2089.3701171875,2089.3701171875,2077.52001953125,2087.7900390625,3319740000,2071.848992919922,2017.852197265625,65.570683803756,True,0.0,0.0,-0.0018120458796383465,-0.0,0.0,-0.0,10000.0,10373.28711062439
2016-04-26,2089.840087890625,2096.8701171875,2085.800048828125,2091.699951171875,3557190000,2073.683489990234,2022.390595703125,60.496346480545306,True,0.0,0.0,0.0018727515871905798,0.0,0.0,0.0,10000.0,10392.713700525195
2016-04-27,2092.330078125,2099.889892578125,2082.31005859375,2095.14990234375,4100110000,2075.243487548828,2026.3819946289063,77.16878194881724,True,0.0,0.0,0.001649352800310755,0.0,0.0,0.0,10000.0,10409.854951969986
2016-04-28,2090.929931640625,2099.300048828125,2071.6201171875,2075.81005859375,4309840000,2076.046990966797,2029.361796875,62.63555651300054,True,0.0,0.0,-0.009230768513682652,-0.0,0.0,-0.0,10000.0,10313.763990647338
2016-04-29,2071.820068359375,2073.85009765625,2052.280029296875,2065.300048828125,4704720000,2075.672991943359,2032.3111987304687,60.00175987731141,True,0.0,0.0,-0.005063088369821722,-0.0,0.0,-0.0,10000.0,10261.544492137204
2016-05-02,2067.169921875,2083.419921875,2066.110107421875,2081.429931640625,3841110000,2076.4379943847657,2035.584196777344,58.7266516776202,True,0.0,0.0,0.007809946463542827,0.0,0.0,0.0,10000.0,10341.686605254059
2016-05-03,2077.179931640625,2077.179931640625,2054.889892578125,2063.3701171875,4173390000,2077.347998046875,2037.9415991210935,41.36373094615115,True,0.0,0.0,-0.008676638198860664,-0.0,0.0,-0.0,10000.0,10251.955532214266
2016-05-04,2060.300048828125,2060.300048828125,2045.550048828125,2051.1201171875,4058560000,2076.571008300781,2040.5386010742188,37.04368294744498,True,0.0,0.0,-0.005936889314214544,-0.0,0.0,-0.0,10000.0,10191.09080696526
2016-05-05,2052.949951171875,2060.22998046875,2045.77001953125,2050.6298828125,4008530000,2077.007000732422,2042.9551977539063,37.52272000453388,True,0.0,0.0,-0.0002390081258001331,-0.0,0.0,-0.0,10000.0,10188.655053451628
2016-05-06,2047.77001953125,2057.719970703125,2039.449951171875,2057.139892578125,3796350000,2077.483996582031,2045.0639965820312,33.61506830460067,True,0.0,0.0,0.0031746390805036384,0.0,0.0,0.0,10000.0,10221.000355962087
2016-05-09,2057.550048828125,2064.14990234375,2054.31005859375,2058.68994140625,3788620000,2078.318994140625,2047.2767944335935,30.61400649635281,True,0.0,0.0,0.0007534970439868616,0.0,0.0,0.0,10000.0,10228.701849516892
2016-05-10,2062.6298828125,2084.8701171875,2062.6298828125,2084.389892578125,3600200000,2079.452490234375,2050.319992675781,43.21450975847117,True,0.0,0.0,0.012483643435067249,0.0,0.0,0.0,10000.0,10356.393316209873
2016-05-11,2083.2900390625,2083.2900390625,2064.4599609375,2064.4599609375,3821980000,2078.5544921875,2052.0421923828126,40.46709297758422,True,0.0,0.0,-0.009561518078546327,-0.0,0.0,-0.0,10000.0,10257.370474288397
2016-05-12,2067.169921875,2073.989990234375,2053.1298828125,2064.110107421875,3782390000,2077.62099609375,2053.595395507813,40.32539591096926,True,0.0,0.0,-0.0001694649071644072,-0.0,0.0,-0.0,10000.0,10255.63220995322
2016-05-13,2062.5,2066.7900390625,2043.1300048828125,2046.6099853515625,3579880000,2075.9149963378904,2054.6595947265623,36.77409793723493,True,0.0,0.0,-0.00847828902508041,-0.0,0.0,-0.0,10000.0,10168.681995942312
2016-05-16,2046.530029296875,2071.8798828125,2046.530029296875,2066.659912109375,3501360000,2074.5309875488283,2055.9929931640627,42.713275445349566,True,0.0,0.0,0.009796652464963085,0.0,0.0,0.0,10000.0,10268.301039483287
2016-05-17,2065.0400390625,2065.68994140625,2040.8199462890625,2047.2099609375,4108960000,2071.851483154297,2056.9019921875,37.23776791900264,True,0.0,0.0,-0.009411297455333645,-0.0,0.0,-0.0,10000.0,10171.6630040398
2016-05-18,2044.3800048828125,2060.610107421875,2034.489990234375,2047.6300048828125,4101320000,2069.11298828125,2058.269392089844,41.65775891913066,True,0.0,0.0,0.00020517873267866804,0.0,0.0,0.0,10000.0,10173.750012964203
2016-05-19,2044.2099609375,2044.2099609375,2025.9100341796875,2040.0400390625,3846770000,2066.5409912109376,2059.2849926757813,42.39063444597581,True,0.0,0.0,-0.003706707658226005,-0.0,0.0,-0.0,10000.0,10136.03889587827
2016-05-20,2041.8800048828125,2058.35009765625,2041.8800048828125,2052.320068359375,3507650000,2064.577990722656,2060.539995117188,41.02267183067202,True,0.0,0.0,0.006019504059596059,0.0,0.0,0.0,10000.0,10197.052823160233
2016-05-23,2052.22998046875,2055.580078125,2047.260009765625,2048.0400390625,3055480000,2062.5904907226563,2061.0569970703127,44.833141882885,True,0.0,0.0,-0.0020854589704891735,-0.0,0.0,-0.0,10000.0,10175.787287877622
2016-05-24,2052.64990234375,2079.669921875,2052.64990234375,2076.06005859375,3627340000,2061.80849609375,2062.185397949219,57.59807567580434,False,0.0,0.0,0.013681382686285826,0.0,0.0,0.0,10000.0,10315.006127897319
2016-05-25,2078.929931640625,2094.72998046875,2078.929931640625,2090.5400390625,3859160000,2061.5780029296875,2063.67759765625,61.2038029547467,False,0.0,0.0,0.006974740643369559,0.0,0.0,0.0,10000.0,10386.950620374171
2016-05-26,2091.43994140625,2094.300048828125,2087.080078125,2090.10009765625,3230990000,2062.2925048828124,2064.9352001953125,59.57923865611807,False,0.0,0.0,-0.00021044390350322129,-0.0,0.0,-0.0,10000.0,10384.764749940125
2016-05-27,2090.06005859375,2099.06005859375,2090.06005859375,2099.06005859375,3079150000,2063.980505371094,2066.104602050781,61.24830958360657,False,0.0,0.0,0.004286857336424754,0.0,0.0,0.0,10000.0,10429.28275489545
2016-05-31,2100.1298828125,2103.47998046875,2088.659912109375,2096.949951171875,4514410000,2064.7565063476563,2067.051999511719,54.02927935689424,False,0.0,0.0,-0.0010052630048559275,-0.0,0.0,-0.0,10000.0,10418.798582774773
2016-06-01,2093.93994140625,2100.969970703125,2085.10009765625,2099.330078125,3525170000,2066.5545043945312,2068.0065991210936,62.605777751104114,False,0.0,0.0,0.0011350423274503196,0.0,0.0,0.0,10000.0,10430.624360167401
2016-06-02,2097.7099609375,2105.260009765625,2088.590087890625,2105.260009765625,3632720000,2069.2614990234374,2069.115798339844,64.29906986056392,True,0.0,0.0,0.0028246780734553223,0.0,0.0,0.0,10000.0,10460.087516090016
2016-06-03,2104.070068359375,2104.070068359375,2085.360107421875,2099.1298828125,3627780000,2071.6864990234376,2070.364196777344,69.81581698684144,True,0.0,0.0,-0.002911814656949452,-0.0,0.0,-0.0,10000.0,10429.62967994769
2016-06-06,2100.830078125,2113.360107421875,2100.830078125,2109.409912109375,3442020000,2074.3,2071.8335961914063,67.4134073212208,True,0.0,0.0,0.004897281193053882,0.0,0.0,0.0,10000.0,10480.706509229814
2016-06-07,2110.179931640625,2119.219970703125,2110.179931640625,2112.1298828125,3534730000,2076.9719970703127,2073.3351928710936,80.61675175413751,True,0.0,0.0,0.0012894462510633087,0.0,0.0,0.0,10000.0,10494.220816946636
2016-06-08,2112.7099609375,2120.550048828125,2112.7099609375,2119.1201171875,3562060000,2078.708508300781,2074.617395019531,81.74785681217683,True,0.0,0.0,0.0033095665337075086,0.0,0.0,0.0,10000.0,10528.95213895974
2016-06-09,2115.64990234375,2117.639892578125,2107.72998046875,2115.47998046875,3290320000,2081.259509277344,2075.6479956054686,84.71995002157342,True,0.0,0.0,-0.0017177585589538413,-0.0,0.0,-0.0,10000.0,10510.865941306227
2016-06-10,2109.570068359375,2109.570068359375,2089.9599609375,2096.070068359375,3515010000,2082.8575073242187,2076.3745971679687,68.8951404060768,True,0.0,0.0,-0.009175181182794367,-0.0,0.0,-0.0,10000.0,10414.42684190668
2016-06-13,2091.75,2098.1201171875,2078.4599609375,2079.06005859375,3392030000,2084.480010986328,2076.5001977539064,62.07000064597274,True,0.0,0.0,-0.008115191387155773,-0.0,0.0,-0.0,10000.0,10329.911774897073
2016-06-14,2076.64990234375,2081.300048828125,2064.10009765625,2075.320068359375,3759770000,2084.913018798828,2076.684001464844,49.64498801790637,True,0.0,0.0,-0.0017988851350955182,-0.0,0.0,-0.0,10000.0,10311.329450158364
2016-06-15,2077.60009765625,2085.64990234375,2069.800048828125,2071.5,3544720000,2086.127520751953,2077.2106005859373,39.82475001565664,True,0.0,0.0,-0.0018407128700851372,-0.0,0.0,-0.0,10000.0,10292.34925333177
2016-06-16,2066.360107421875,2079.6201171875,2050.3701171875,2077.989990234375,3628280000,2087.6455200195314,2077.4372021484373,43.92127547456527,True,0.0,0.0,0.0031329906996742096,0.0,0.0,0.0,10000.0,10324.595087820257
2016-06-17,2078.199951171875,2078.199951171875,2062.840087890625,2071.219970703125,4952630000,2089.2045166015623,2078.023400878906,35.7114037615748,True,0.0,0.0,-0.0032579654199809127,-0.0,0.0,-0.0,10000.0,10290.957914048833
2016-06-20,2075.580078125,2100.659912109375,2075.580078125,2083.25,3467440000,2090.751013183594,2078.736401367188,43.618465793430026,True,0.0,0.0,0.00580818525653326,0.0,0.0,0.0,10000.0,10350.729704080815
2016-06-21,2085.18994140625,2093.659912109375,2083.02001953125,2088.89990234375,3232880000,2092.794006347656,2079.674599609375,45.28517194190615,True,0.0,0.0,0.002712061607464289,0.0,0.0,0.0,10000.0,10378.801520720493
2016-06-22,2089.75,2099.7099609375,2084.360107421875,2085.449951171875,3168160000,2093.2635009765627,2080.14919921875,40.8397342978808,True,0.0,0.0,-0.0016515636618127383,-0.0,0.0,-0.0,10000.0,10361.660269275706
2016-06-23,2092.800048828125,2113.320068359375,2092.800048828125,2113.320068359375,3297940000,2094.4025024414063,2080.7672021484377,55.46321169886588,True,0.0,0.0,0.01336407865930278,0.0,0.0,0.0,10000.0,10500.134312155278
2016-06-24,2103.81005859375,2103.81005859375,2032.5699462890625,2037.4100341796875,7597450000,2091.767999267578,2079.8598022460938,31.585743463006523,True,0.0,0.0,-0.035919799994431734,-0.0,0.0,-0.0,10000.0,10122.97158774799
2016-06-27,2031.449951171875,2031.449951171875,1991.6800537109373,2000.5400390625,5431220000,2086.8419982910154,2078.2560034179687,25.704408025106105,True,0.0,0.0,-0.01809650217612302,-0.0,0.0,-0.0,10000.0,9939.781210381478
2016-06-28,2006.6700439453125,2036.0899658203125,2006.6700439453125,2036.0899658203125,4385810000,2083.7989990234373,2077.0910009765626,33.92197732946872,True,0.0,0.0,0.01777016508725926,0.0,0.0,0.0,10000.0,10116.412763421195
2016-06-29,2042.68994140625,2073.1298828125,2042.68994140625,2070.77001953125,4241740000,2082.37099609375,2076.490400390625,42.27139828219533,True,1.0,1.0,0.017032672570028273,0.017032672570028273,0.001,0.016032672570028272,10160.32672570028,10288.722309603801
2016-06-30,2073.169921875,2098.93994140625,2070.0,2098.860107421875,4622820000,2082.0510009765626,2076.419604492188,50.4682370718548,True,1.0,0.0,0.013565044705922347,0.013565044705922347,0.0,0.013565044705922347,10298.152011961183,10428.289287700398
